date,open,high,low,close,volume,entry_price,tp_level,sl_level,tp_hit,sl_hit,label
2016-11-11,113.5816,113.9722,112.9013,113.1255,425395,113.1255,114.256755,112.7861235,1,0,1
2016-11-12,113.243,114.3776,113.2001,113.2422,226006,113.2422,114.374622,112.90247339999999,1,1,0
2016-11-13,113.4848,115.1474,113.1029,113.2721,614250,113.2721,114.404821,112.9322837,1,1,0
2016-11-14,113.5662,114.6494,112.9142,113.0985,390360,113.0985,114.229485,112.7592045,1,0,1
2016-11-15,112.968,114.8075,112.8211,113.1495,614628,113.1495,114.280995,112.8100515,1,0,1
2016-11-16,113.0725,113.8199,112.8537,113.229,908259,113.229,114.36129,112.889313,1,0,1
2016-11-17,113.2478,114.1144,113.0482,113.4021,1073022,113.4021,114.53612100000001,113.0618937,1,0,1
2016-11-18,113.2286,115.0551,113.0973,113.8924,1138371,113.8924,115.031324,113.55072279999999,1,1,0
2016-11-19,113.5507,114.9226,113.3781,113.7892,1170362,113.7892,114.927092,113.4478324,1,1,0
2016-11-20,113.8741,114.9629,113.7244,113.8857,705250,113.8857,115.024557,113.5440429,1,1,0
2016-11-21,114.1675,115.7952,113.5836,113.7126,849585,113.7126,114.84972599999999,113.3714622,1,1,0
2016-11-22,114.2432,115.6056,114.0342,114.1817,704515,114.1817,115.32351700000001,113.83915490000001,1,1,0
2016-11-23,114.2473,114.9096,114.1134,114.2343,1228687,114.2343,115.376643,113.8915971,1,1,0
2016-11-24,114.2539,115.3736,114.1648,114.2282,812586,114.2282,115.370482,113.8855154,1,1,0
2016-11-25,114.5731,115.6129,114.411,114.4733,804477,114.4733,115.618033,114.1298801,1,1,0
2016-11-26,114.5815,116.2502,114.4203,114.5773,1495001,114.5773,115.723073,114.2335681,1,1,0
2016-11-27,114.7759,114.9841,114.4693,114.6176,1010756,114.6176,115.763776,114.2737472,1,1,0
2016-11-28,114.5779,115.7585,114.2926,114.5191,326610,114.5191,115.66429099999999,114.1755427,1,1,0
2016-11-29,114.6469,116.2078,114.5519,114.6313,1060185,114.6313,115.777613,114.2874061,1,1,0
2016-11-30,114.4063,115.5416,114.2183,114.6149,1497410,114.6149,115.761049,114.2710553,1,1,0
2016-12-01,114.1932,116.2704,114.1667,114.7919,739114,114.7919,115.939819,114.4475243,1,1,0
2016-12-02,114.6896,115.3565,114.5848,114.9567,265259,114.9567,116.106267,114.6118299,1,1,0
2016-12-03,115.1544,116.4833,114.5209,114.7001,943064,114.7001,115.84710100000001,114.35599970000001,1,1,0
2016-12-04,114.6166,114.9399,114.5411,114.6644,1386109,114.6644,115.811044,114.3204068,1,1,0
2016-12-05,114.8147,115.0667,114.4342,114.545,1427549,114.545,115.69045,114.201365,1,1,0
2016-12-06,114.7049,116.0626,114.158,114.2678,339639,114.2678,115.410478,113.9249966,1,1,0
2016-12-07,113.902,115.0133,113.8003,114.1353,872834,114.1353,115.276653,113.7928941,1,1,0
2016-12-08,114.0546,114.554,113.8485,114.0753,536452,114.0753,115.216053,113.7330741,1,1,0
2016-12-09,114.0166,115.4115,113.7164,113.8794,284898,113.8794,115.01819400000001,113.5377618,1,1,0
2016-12-10,113.8183,114.3846,113.7503,113.8003,1443736,113.8003,114.93830299999999,113.4588991,1,1,0
2016-12-11,114.0359,114.6541,113.7717,113.8721,446458,113.8721,115.010821,113.5304837,1,1,0
2016-12-12,113.8885,114.1593,113.6956,113.7791,294162,113.7791,114.916891,113.4377627,1,1,0
2016-12-13,114.1267,114.3564,113.3654,113.4765,1280793,113.4765,114.611265,113.1360705,1,1,0
2016-12-14,113.2916,113.9579,113.2687,113.4359,899226,113.4359,114.57025900000001,113.0955923,1,1,0
2016-12-15,113.5101,113.8284,113.3135,113.6467,1346957,113.6467,114.78316699999999,113.3057599,1,1,0
2016-12-16,113.4578,113.9659,113.2776,113.8171,273504,113.8171,114.955271,113.4756487,1,1,0
2016-12-17,113.7925,115.5491,113.6934,113.8546,1181283,113.8546,114.99314600000001,113.5130362,1,1,0
2016-12-18,113.2916,114.632,113.0834,113.9188,1407403,113.9188,115.05798800000001,113.57704360000001,1,1,0
2016-12-19,113.797,114.8644,113.6368,113.8363,1032759,113.8363,114.97466299999999,113.4947911,1,1,0
2016-12-20,113.8159,114.6337,113.5687,113.7069,855037,113.7069,114.843969,113.3657793,1,1,0
2016-12-21,113.2442,114.3455,113.105,113.799,1356654,113.799,114.93699000000001,113.457603,1,1,0
2016-12-22,113.7466,114.3226,113.6516,113.7629,1410356,113.7629,114.900529,113.4216113,1,1,0
2016-12-23,113.6812,115.1557,113.4739,113.6434,892969,113.6434,114.779834,113.3024698,1,1,0
2016-12-24,113.7396,114.3483,113.4971,113.5653,745038,113.5653,114.700953,113.2246041,1,1,0
2016-12-25,113.7585,114.9191,113.4724,113.6005,205536,113.6005,114.736505,113.2596985,1,1,0
2016-12-26,113.5263,113.9945,113.2492,113.617,937620,113.617,114.75317000000001,113.276149,1,1,0
2016-12-27,113.6614,114.8784,113.1798,113.4505,477252,113.4505,114.58500500000001,113.11014850000001,1,1,0
2016-12-28,113.5128,115.0507,113.2906,113.4557,780171,113.4557,114.590257,113.1153329,1,1,0
2016-12-29,113.6299,114.4231,113.4024,113.6821,1020484,113.6821,114.818921,113.3410537,1,1,0
2016-12-30,113.8515,115.391,113.4532,113.5332,590400,113.5332,114.668532,113.19260039999999,1,1,0
2016-12-31,113.7095,114.7289,113.504,113.5786,340386,113.5786,114.71438599999999,113.23786419999999,1,1,0
2017-01-01,113.5357,113.9401,113.5065,113.7089,386161,113.7089,114.845989,113.3677733,1,1,0
2017-01-02,113.6477,115.2769,113.5626,113.6198,989376,113.6198,114.755998,113.2789406,1,1,0
2017-01-03,113.2299,114.0435,113.1308,113.7697,1199799,113.7697,114.907397,113.4283909,1,1,0
2017-01-04,113.7121,114.2869,113.6034,113.7519,859037,113.7519,114.889419,113.4106443,1,1,0
2017-01-05,113.8098,114.4727,113.3901,113.5958,1274587,113.5958,114.731758,113.2550126,1,1,0
2017-01-06,113.0708,114.9226,113.0138,113.8271,1286267,113.8271,114.965371,113.4856187,1,1,0
2017-01-07,113.761,114.8073,113.5664,114.0054,1251744,114.0054,115.145454,113.66338379999999,1,1,0
2017-01-08,113.9563,114.7474,113.7653,114.038,888281,114.038,115.17838,113.695886,1,1,0
2017-01-09,114.0879,114.8962,113.7718,113.9233,1103543,113.9233,115.062533,113.5815301,1,1,0
2017-01-10,113.6737,113.9733,113.4283,113.6963,1016919,113.6963,114.83326299999999,113.35521109999999,1,1,0
2017-01-11,114.0241,114.5915,113.6803,113.8911,772982,113.8911,115.030011,113.5494267,1,1,0
2017-01-12,113.9448,115.386,113.6301,113.8297,639263,113.8297,114.967997,113.4882109,1,1,0
2017-01-13,114.0144,115.4417,113.4328,113.7163,425382,113.7163,114.853463,113.3751511,1,1,0
2017-01-14,113.6588,114.4663,113.4609,113.6256,635676,113.6256,114.76185600000001,113.2847232,1,1,0
2017-01-15,113.7897,115.4022,113.5222,113.7183,730407,113.7183,114.855483,113.37714509999999,1,1,0
2017-01-16,113.8042,114.8877,113.5585,113.8631,1160225,113.8631,115.001731,113.52151070000001,1,1,0
2017-01-17,113.9168,114.3948,113.7016,113.8263,1485714,113.8263,114.964563,113.4848211,1,1,0
2017-01-18,113.6653,113.9297,113.4385,113.7158,946077,113.7158,114.852958,113.3746526,1,1,0
2017-01-19,113.9793,115.4292,113.4286,113.6225,810012,113.6225,114.758725,113.2816325,1,1,0
2017-01-20,113.391,114.2081,113.1973,113.4561,477178,113.4561,114.59066100000001,113.11573170000001,1,0,1
2017-01-21,113.7366,115.4411,113.4476,113.5434,1168934,113.5434,114.67883400000001,113.2027698,1,0,1
2017-01-22,113.5304,114.6293,113.2526,113.4918,1244048,113.4918,114.626718,113.1513246,1,0,1
2017-01-23,113.7683,115.2353,113.3794,113.538,1327568,113.538,114.67338,113.197386,1,0,1
2017-01-24,113.5827,114.8697,113.344,113.6342,337283,113.6342,114.770542,113.2932974,1,0,1
2017-01-25,113.6368,115.287,113.4234,113.6083,566902,113.6083,114.744383,113.2674751,1,0,1
2017-01-26,113.7261,115.0994,113.6571,113.788,295229,113.788,114.92587999999999,113.446636,1,1,0
2017-01-27,113.7547,114.8268,113.6142,113.6652,631680,113.6652,114.801852,113.3242044,1,0,1
2017-01-28,113.6736,114.1211,113.4352,113.6121,1273077,113.6121,114.748221,113.27126369999999,1,0,1
2017-01-29,113.5399,114.1338,113.4796,113.9103,483991,113.9103,115.04940300000001,113.5685691,1,1,0
2017-01-30,114.0241,114.1465,113.713,113.9703,781965,113.9703,115.11000299999999,113.62838909999999,1,1,0
2017-01-31,114.1091,115.1574,113.8692,114.1063,977821,114.1063,115.247363,113.76398110000001,1,1,0
2017-02-01,113.9007,115.2031,113.7951,114.4754,1351791,114.4754,115.620154,114.1319738,1,1,0
2017-02-02,114.2764,116.219,114.1748,114.9051,1100607,114.9051,116.054151,114.5603847,1,1,0
2017-02-03,115.1695,116.3745,114.3455,114.5885,1453937,114.5885,115.734385,114.24473449999999,1,1,0
2017-02-04,114.7184,116.0252,114.4977,114.5877,1509132,114.5877,115.733577,114.2439369,1,1,0
2017-02-05,114.3322,116.2824,114.1013,114.828,597530,114.828,115.97628,114.48351600000001,1,1,0
2017-02-06,114.514,114.9021,114.0566,114.2301,1310006,114.2301,115.372401,113.88740969999999,1,1,0
2017-02-07,114.0166,115.5631,113.8586,114.2877,1524922,114.2877,115.430577,113.9448369,1,1,0
2017-02-08,114.5687,115.5908,113.9534,114.0666,308762,114.0666,115.20726599999999,113.72440019999999,1,1,0
2017-02-09,113.9027,115.214,113.6194,113.797,727501,113.797,114.93496999999999,113.455609,1,0,1
2017-02-10,113.9386,115.124,113.4938,113.7145,553068,113.7145,114.851645,113.3733565,1,0,1
2017-02-11,113.7245,114.2318,113.6538,113.7024,277435,113.7024,114.839424,113.3612928,1,0,1
2017-02-12,113.7502,114.3064,113.6889,113.8265,1509567,113.8265,114.964765,113.48502049999999,1,1,0
2017-02-13,113.8098,115.4048,113.7183,113.8834,1144101,113.8834,115.022234,113.54174979999999,1,1,0
2017-02-14,113.7303,114.4477,113.5568,113.9082,1471103,113.9082,115.047282,113.56647539999999,1,1,0
2017-02-15,113.8387,114.309,113.796,114.0086,1201286,114.0086,115.148686,113.6665742,1,1,0
2017-02-16,114.2283,115.9696,114.0614,114.2678,405528,114.2678,115.410478,113.9249966,1,1,0
2017-02-17,114.2758,114.8635,114.0028,114.1346,1175030,114.1346,115.275946,113.7921962,1,1,0
2017-02-18,114.011,115.879,113.7956,114.1746,524693,114.1746,115.316346,113.8320762,1,1,0
2017-02-19,114.255,115.6652,113.9808,114.2066,360745,114.2066,115.348666,113.8639802,1,1,0
2017-02-20,114.5373,114.72,114.3274,114.3563,1029487,114.3563,115.499863,114.0132311,1,1,0
2017-02-21,114.2218,114.8198,114.0069,114.5217,1197133,114.5217,115.666917,114.17813489999999,1,1,0
2017-02-22,114.3377,116.2452,114.2881,114.6221,337934,114.6221,115.768321,114.2782337,1,1,0
2017-02-23,114.672,114.8638,114.4134,114.5599,998359,114.5599,115.705499,114.2162203,1,1,0
2017-02-24,114.7599,115.1722,114.3951,114.5681,897259,114.5681,115.713781,114.2243957,1,1,0
2017-02-25,114.5727,114.8495,114.391,114.5904,391471,114.5904,115.736304,114.2466288,1,1,0
2017-02-26,114.2984,116.0846,114.0779,114.6593,709046,114.6593,115.805893,114.3153221,1,1,0
2017-02-27,114.901,115.9741,114.8455,114.9932,1392002,114.9932,116.14313200000001,114.6482204,1,1,0
2017-02-28,114.8794,115.262,114.8229,114.8686,213957,114.8686,116.017286,114.5239942,1,1,0
2017-03-01,114.5197,115.9646,114.2458,115.0131,1295386,115.0131,116.163231,114.6680607,1,1,0
2017-03-02,114.6625,116.1251,114.4605,115.0206,1211380,115.0206,116.170806,114.6755382,1,1,0
2017-03-03,114.8437,115.8994,114.7752,115.1727,1332561,115.1727,116.32442700000001,114.8271819,1,1,0
2017-03-04,114.9568,115.7621,114.7489,115.2421,896395,115.2421,116.394521,114.8963737,1,1,0
2017-03-05,115.2813,115.9888,115.1994,115.289,950373,115.289,116.44189,114.943133,1,1,0
2017-03-06,115.2323,117.0198,114.9551,115.3535,456319,115.3535,116.507035,115.00743949999999,1,1,0
2017-03-07,115.0573,116.7992,114.999,115.4092,314055,115.4092,116.563292,115.06297239999999,1,1,0
2017-03-08,115.3643,115.7681,115.1138,115.4008,381379,115.4008,116.55480800000001,115.05459760000001,1,1,0
2017-03-09,115.2603,115.5674,115.2164,115.3371,424406,115.3371,116.49047100000001,114.9910887,1,1,0
2017-03-10,115.1974,115.8215,115.0429,115.4046,1029314,115.4046,116.55864600000001,115.0583862,1,1,0
2017-03-11,115.4221,116.3816,113.4582,115.3659,1002748,115.3659,116.519559,115.0198023,1,1,0
2017-03-12,114.8994,116.5481,114.6566,115.6831,215243,115.6831,116.83993099999999,115.3360507,1,1,0
2017-03-13,116.2297,116.7344,115.6249,115.7021,923710,115.7021,116.859121,115.3549937,1,1,0
2017-03-14,115.9612,117.7,115.3831,115.6503,1452800,115.6503,116.806803,115.3033491,1,1,0
2017-03-15,115.4138,115.9422,115.3693,115.5896,1267144,115.5896,116.745496,115.2428312,1,1,0
2017-03-16,115.6264,116.021,115.5202,115.6184,975937,115.6184,116.77458399999999,115.27154479999999,1,1,0
2017-03-17,115.4996,116.4731,115.4571,115.7426,1212448,115.7426,116.900026,115.3953722,1,1,0
2017-03-18,116.0774,116.3998,115.569,115.7649,943013,115.7649,116.922549,115.41760529999999,1,1,0
2017-03-19,115.7814,116.6327,115.5202,115.7879,1217187,115.7879,116.94577899999999,115.44053629999999,1,1,0
2017-03-20,115.8251,116.0181,115.4537,115.6917,425208,115.6917,116.848617,115.3446249,1,1,0
2017-03-21,115.4762,117.2837,115.3787,115.5949,263404,115.5949,116.750849,115.2481153,1,1,0
2017-03-22,115.1569,115.7179,114.9139,115.5876,1437982,115.5876,116.743476,115.2408372,1,1,0
2017-03-23,115.7703,116.4782,115.4668,115.7461,670311,115.7461,116.903561,115.3988617,1,1,0
2017-03-24,115.5807,116.4186,115.4272,115.7369,391923,115.7369,116.89426900000001,115.3896893,1,1,0
2017-03-25,115.9139,117.0714,115.7268,115.8325,634863,115.8325,116.990825,115.4850025,1,1,0
2017-03-26,115.9395,117.2825,115.8606,115.8853,742638,115.8853,117.04415300000001,115.5376441,1,1,0
2017-03-27,115.8324,115.963,115.7938,115.8406,463657,115.8406,116.999006,115.4930782,1,1,0
2017-03-28,115.735,116.9036,115.4908,115.7375,1254944,115.7375,116.894875,115.3902875,1,1,0
2017-03-29,115.8191,116.3627,115.5727,115.6849,571875,115.6849,116.841749,115.3378453,1,1,0
2017-03-30,115.8878,116.8695,115.5169,115.711,186657,115.711,116.86811,115.363867,1,1,0
2017-03-31,115.9477,117.0777,115.5257,115.6962,949550,115.6962,116.85316200000001,115.3491114,1,1,0
2017-04-01,115.8249,116.0117,115.6505,115.7867,892683,115.7867,116.94456699999999,115.4393399,1,1,0
2017-04-02,115.5562,116.0548,115.4894,115.8293,1389407,115.8293,116.987593,115.4818121,1,1,0
2017-04-03,115.7237,115.9642,115.6236,115.8177,1242526,115.8177,116.975877,115.4702469,1,1,0
2017-04-04,115.9244,116.6286,115.8309,115.865,1014628,115.865,117.02364999999999,115.517405,1,1,0
2017-04-05,116.21,117.0701,115.7381,115.9082,1377963,115.9082,117.06728199999999,115.56047539999999,1,1,0
2017-04-06,115.8882,116.0931,115.5859,115.7787,685364,115.7787,116.936487,115.4313639,1,1,0
2017-04-07,116.011,116.5351,115.4688,115.7063,673933,115.7063,116.863363,115.3591811,1,1,0
2017-04-08,115.7535,116.0993,115.3787,115.6305,1107293,115.6305,116.786805,115.2836085,1,1,0
2017-04-09,115.7014,116.6238,115.5957,115.6371,471371,115.6371,116.79347100000001,115.2901887,1,1,0
2017-04-10,115.79,117.1962,115.6497,115.7327,240877,115.7327,116.89002699999999,115.3855019,1,1,0
2017-04-11,115.9558,116.7567,115.5421,115.7809,1392039,115.7809,116.938709,115.4335573,1,1,0
2017-04-12,115.8475,116.7992,115.7382,115.8126,783816,115.8126,116.970726,115.46516220000001,1,1,0
2017-04-13,115.8913,116.7088,115.6491,115.8143,776279,115.8143,116.972443,115.4668571,1,1,0
2017-04-14,115.2774,116.3687,115.0318,115.8461,777106,115.8461,117.00456100000001,115.49856170000001,1,1,0
2017-04-15,115.7515,117.4162,115.58,115.7023,671270,115.7023,116.85932299999999,115.3551931,1,1,0
2017-04-16,115.4295,116.8691,115.3103,115.7326,379249,115.7326,116.889926,115.3854022,1,1,0
2017-04-17,115.7955,116.2073,115.5791,115.6818,623478,115.6818,116.838618,115.3347546,1,1,0
2017-04-18,115.757,116.5674,115.5448,115.7786,245280,115.7786,116.936386,115.4312642,1,1,0
2017-04-19,115.8213,116.2264,115.5773,115.7431,265284,115.7431,116.900531,115.3958707,1,1,0
2017-04-20,115.4992,116.4372,115.4452,115.708,1306596,115.708,116.86508,115.360876,1,1,0
2017-04-21,115.6945,117.0146,115.612,115.6878,347326,115.6878,116.844678,115.3407366,1,1,0
2017-04-22,115.3163,116.5799,115.1887,115.7355,310559,115.7355,116.892855,115.3882935,1,1,0
2017-04-23,115.7736,117.1052,115.7425,115.7704,1180804,115.7704,116.92810399999999,115.42308879999999,1,1,0
2017-04-24,115.5679,116.601,115.491,115.7822,806350,115.7822,116.940022,115.43485340000001,1,1,0
2017-04-25,115.7281,116.8945,115.6536,115.701,1110558,115.701,116.85801,115.35389699999999,1,1,0
2017-04-26,115.874,117.2189,115.5277,115.7285,1217665,115.7285,116.885785,115.3813145,1,1,0
2017-04-27,115.8121,117.2047,115.7346,115.7757,816629,115.7757,116.933457,115.4283729,1,1,0
2017-04-28,115.2362,117.4393,115.027,115.7935,408778,115.7935,116.95143499999999,115.4461195,1,1,0
2017-04-29,115.604,116.4259,115.3815,115.8729,1138946,115.8729,117.03162900000001,115.5252813,1,1,0
2017-04-30,115.784,117.2704,115.6231,115.8944,480586,115.8944,117.05334400000001,115.5467168,1,1,0
2017-05-01,115.5643,116.6684,115.4763,115.8055,1042854,115.8055,116.963555,115.4580835,1,1,0
2017-05-02,115.8835,116.4984,115.6909,115.8673,710306,115.8673,117.02597300000001,115.5196981,1,1,0
2017-05-03,115.9966,116.2246,115.724,115.8956,1359999,115.8956,117.054556,115.5479132,1,1,0
2017-05-04,115.8535,116.5284,115.4965,115.6893,341322,115.6893,116.846193,115.3422321,1,0,1
2017-05-05,115.7669,116.2619,115.5288,115.7868,853416,115.7868,116.94466800000001,115.4394396,1,0,1
2017-05-06,115.8763,117.397,115.572,115.7432,753547,115.7432,116.900632,115.3959704,1,0,1
2017-05-07,115.8972,116.4407,115.4929,115.6339,737287,115.6339,116.790239,115.2869983,1,0,1
2017-05-08,115.5102,116.9237,115.4545,115.8199,995905,115.8199,116.978099,115.4724403,1,0,1
2017-05-09,115.8177,116.2477,115.7018,115.8487,794083,115.8487,117.007187,115.50115389999999,1,1,0
2017-05-10,115.7267,116.46,115.4799,115.8176,455279,115.8176,116.975776,115.4701472,1,0,1
2017-05-11,115.9231,116.1315,115.864,116.0083,1312420,116.0083,117.168383,115.6602751,1,1,0
2017-05-12,115.8226,116.4658,115.7468,116.1233,1359833,116.1233,117.284533,115.7749301,1,1,0
2017-05-13,116.3606,117.1912,115.9543,116.1421,221898,116.1421,117.303521,115.7936737,1,1,0
2017-05-14,116.1081,117.4848,115.9764,116.2286,788881,116.2286,117.390886,115.8799142,1,1,0
2017-05-15,115.9052,117.4502,115.86,116.1979,1130781,116.1979,117.359879,115.84930630000001,1,1,0
2017-05-16,115.9573,117.1713,115.9297,116.1049,341150,116.1049,117.265949,115.7565853,1,1,0
2017-05-17,116.1156,117.6798,115.782,116.038,840932,116.038,117.19838,115.689886,1,1,0
2017-05-18,116.1613,116.8184,115.827,115.9886,1015911,115.9886,117.148486,115.64063420000001,1,1,0
2017-05-19,116.0294,116.4736,115.8935,115.9825,202386,115.9825,117.142325,115.6345525,1,1,0
2017-05-20,116.0093,117.0537,115.6846,115.9665,937554,115.9665,117.126165,115.6186005,1,1,0
2017-05-21,115.9797,116.3394,115.9129,115.9822,787283,115.9822,117.14202200000001,115.6342534,1,1,0
2017-05-22,115.8862,117.5415,115.8153,115.9941,333849,115.9941,117.154041,115.6461177,1,1,0
2017-05-23,115.8917,116.9836,115.7328,116.0305,170136,116.0305,117.19080500000001,115.68240850000001,1,1,0
2017-05-24,115.6122,117.3405,115.5447,116.1682,1319309,116.1682,117.329882,115.8196954,1,1,0
2017-05-25,116.2189,116.8088,116.141,116.1977,780831,116.1977,117.359677,115.8491069,1,1,0
2017-05-26,116.1626,117.4753,116.0257,116.3528,568152,116.3528,117.516328,116.0037416,1,1,0
2017-05-27,116.5166,117.8354,116.1155,116.3405,1347191,116.3405,117.503905,115.9914785,1,1,0
2017-05-28,116.4192,116.7251,116.0555,116.1794,1344340,116.1794,117.341194,115.8308618,1,1,0
2017-05-29,116.3429,116.6214,116.2892,116.315,524951,116.315,117.47815,115.966055,1,1,0
2017-05-30,116.4119,117.1152,116.3849,116.4192,728552,116.4192,117.583392,116.0699424,1,1,0
2017-05-31,116.5041,117.2156,116.2286,116.3737,1220652,116.3737,117.537437,116.0245789,1,1,0
2017-06-01,116.5316,116.7797,116.3423,116.4127,1204707,116.4127,117.57682700000001,116.06346190000001,1,1,0
2017-06-02,116.2073,116.9022,116.1448,116.4149,205193,116.4149,117.579049,116.0656553,1,1,0
2017-06-03,116.3272,118.0873,116.0751,116.3554,436503,116.3554,117.51895400000001,116.00633380000001,1,1,0
2017-06-04,116.4829,117.6307,116.3933,116.4405,847327,116.4405,117.604905,116.0911785,1,1,0
2017-06-05,116.4609,117.6126,116.31,116.3907,1340223,116.3907,117.55460699999999,116.04152789999999,1,1,0
2017-06-06,116.3116,117.6854,116.2005,116.3965,1273761,116.3965,117.56046500000001,116.04731050000001,1,1,0
2017-06-07,115.9018,117.4312,115.6494,116.165,369366,116.165,117.32665,115.816505,1,0,1
2017-06-08,116.4467,117.0597,116.0038,116.2079,415800,116.2079,117.369979,115.85927629999999,1,1,0
2017-06-09,115.9849,117.4044,115.8363,116.3944,590868,116.3944,117.558344,116.0452168,1,0,1
2017-06-10,116.8842,117.6173,116.5673,116.6433,1360369,116.6433,117.809733,116.29337009999999,1,0,1
2017-06-11,116.5794,116.8467,116.3154,116.6186,511681,116.6186,117.784786,116.2687442,1,0,1
2017-06-12,116.9206,117.3594,116.4959,116.6909,603063,116.6909,117.857809,116.3408273,1,0,1
2017-06-13,116.9248,118.1792,116.7515,116.789,1234004,116.789,117.95689,116.438633,1,0,1
2017-06-14,116.7037,117.386,116.4528,116.799,952487,116.799,117.96699000000001,116.448603,1,0,1
2017-06-15,116.8995,117.5252,116.7774,116.8788,753084,116.8788,118.047588,116.5281636,1,0,1
2017-06-16,116.7423,117.7661,116.7013,116.985,195097,116.985,118.15485,116.634045,1,0,1
2017-06-17,117.465,118.2425,116.6869,116.9145,1025855,116.9145,118.083645,116.5637565,1,0,1
2017-06-18,116.8878,118.0909,116.7302,117.0935,558000,117.0935,118.264435,116.7422195,1,1,0
2017-06-19,116.9224,117.52,116.8898,117.2107,512488,117.2107,118.382807,116.8590679,1,1,0
2017-06-20,117.1254,118.4204,117.0152,117.1756,377560,117.1756,118.347356,116.8240732,1,1,0
2017-06-21,117.1745,119.2512,116.9758,117.5089,848705,117.5089,118.683989,117.1563733,1,1,0
2017-06-22,117.2913,119.0153,117.247,117.5575,488055,117.5575,118.733075,117.20482750000001,1,1,0
2017-06-23,117.5259,117.8131,117.3801,117.6173,446161,117.6173,118.793473,117.2644481,1,1,0
2017-06-24,117.6622,118.299,117.2989,117.5433,1145153,117.5433,118.718733,117.1906701,1,1,0
2017-06-25,117.6572,119.4028,117.4271,117.5318,185242,117.5318,118.70711800000001,117.1792046,1,1,0
2017-06-26,117.3279,119.0699,117.1349,117.5714,1244043,117.5714,118.747114,117.2186858,1,1,0
2017-06-27,117.5699,117.9455,117.4129,117.5163,547306,117.5163,118.691463,117.1637511,1,1,0
2017-06-28,117.2447,117.7969,117.0809,117.5963,220515,117.5963,118.772263,117.24351109999999,1,1,0
2017-06-29,117.3935,118.3672,117.3315,117.6436,1223189,117.6436,118.820036,117.29066920000001,1,1,0
2017-06-30,117.718,118.6938,117.6056,117.7959,401323,117.7959,118.973859,117.4425123,1,1,0
2017-07-01,117.4656,118.2022,117.3201,117.9801,1213550,117.9801,119.15990099999999,117.62615969999999,1,1,0
2017-07-02,118.1877,118.3114,117.789,118.0377,1039224,118.0377,119.21807700000001,117.6835869,1,1,0
2017-07-03,118.1437,119.0025,117.7633,117.929,1309218,117.929,119.10829,117.575213,1,1,0
2017-07-04,117.7922,119.6445,117.6646,117.8831,1418551,117.8831,119.061931,117.5294507,1,1,0
2017-07-05,117.9064,118.8019,117.7077,118.0039,1364753,118.0039,119.18393900000001,117.6498883,1,1,0
2017-07-06,117.5678,119.4353,117.3561,117.6747,991698,117.6747,118.85144700000001,117.3216759,1,1,0
2017-07-07,117.6518,118.5668,117.4718,117.6255,667937,117.6255,118.801755,117.27262350000001,1,1,0
2017-07-08,117.8128,119.3103,117.2168,117.4855,515013,117.4855,118.66035500000001,117.1330435,1,1,0
2017-07-09,117.435,118.1455,117.3439,117.4137,1250770,117.4137,118.58783700000001,117.0614589,1,1,0
2017-07-10,117.5009,119.2263,117.2845,117.3962,629966,117.3962,118.570162,117.04401139999999,1,1,0
2017-07-11,117.202,118.3615,117.0415,117.4054,853351,117.4054,118.579454,117.0531838,1,1,0
2017-07-12,117.5336,118.3767,117.2023,117.4479,1163519,117.4479,118.62237900000001,117.0955563,1,1,0
2017-07-13,117.316,118.0233,117.117,117.4981,627261,117.4981,118.673081,117.14560569999999,1,1,0
2017-07-14,117.8266,118.6227,117.3141,117.4372,836655,117.4372,118.61157200000001,117.0848884,1,1,0
2017-07-15,117.3412,119.0173,117.1372,117.3286,874024,117.3286,118.501886,116.9766142,1,1,0
2017-07-16,117.1618,117.6843,117.0435,117.4026,1037767,117.4026,118.576626,117.0503922,1,1,0
2017-07-17,117.715,118.259,117.0456,117.3155,1082714,117.3155,118.488655,116.9635535,1,1,0
2017-07-18,117.2788,118.0605,117.239,117.3093,1066110,117.3093,118.48239299999999,116.95737209999999,1,1,0
2017-07-19,117.0327,117.5166,116.7567,117.0645,349591,117.0645,118.235145,116.7133065,1,1,0
2017-07-20,116.9297,117.3556,116.6849,117.0657,1001510,117.0657,118.23635700000001,116.7145029,1,1,0
2017-07-21,117.0438,118.3758,116.919,117.1612,789249,117.1612,118.33281199999999,116.8097164,1,1,0
2017-07-22,117.5517,118.8547,116.9469,117.1525,1263317,117.1525,118.324025,116.80104250000001,1,1,0
2017-07-23,116.9169,117.6232,116.8792,117.2612,1152035,117.2612,118.433812,116.9094164,1,1,0
2017-07-24,117.3712,118.7533,116.9253,117.1171,1219531,117.1171,118.288271,116.76574869999999,1,1,0
2017-07-25,117.2519,117.9407,116.9779,117.2602,928189,117.2602,118.432802,116.9084194,1,1,0
2017-07-26,117.2716,118.8483,117.1554,117.1899,1131148,117.1899,118.36179899999999,116.8383303,1,1,0
2017-07-27,117.1459,117.9602,116.6985,116.9225,1452949,116.9225,118.091725,116.5717325,1,1,0
2017-07-28,116.8917,118.1621,116.5843,116.7956,768802,116.7956,117.963556,116.4452132,1,1,0
2017-07-29,116.5287,117.1587,116.4013,116.8819,429715,116.8819,118.050719,116.5312543,1,1,0
2017-07-30,116.9202,117.339,116.7524,116.8923,248440,116.8923,118.06122300000001,116.54162310000001,1,1,0
