date,open,high,low,close,volume
2021-04-16,126.9819,128.0659,126.3495,126.4832,474907
2021-04-17,126.3678,128.0536,125.9653,126.7872,185241
2021-04-18,126.8131,128.2431,126.5547,127.1716,506594
2021-04-19,127.1303,128.1313,126.8021,127.3424,740698
2021-04-20,127.2799,128.3696,126.9389,127.4576,429841
2021-04-21,127.4906,128.6773,127.1771,127.7357,172858
2021-04-22,127.9034,128.9058,127.1997,127.5683,652035
2021-04-23,127.4867,128.9825,127.089,127.7137,108646
2021-04-24,127.632,128.6515,127.5358,128.0434,525397
2021-04-25,128.1269,128.8406,127.676,127.7508,733601
2021-04-26,127.8134,129.0839,127.5895,128.03,802500
2021-04-27,128.2556,128.7337,127.866,127.9485,253504
2021-04-28,128.0668,128.4213,127.1624,127.4416,475294
2021-04-29,127.4679,128.6395,127.0179,127.4401,465709
2021-04-30,127.4024,127.6734,126.9701,127.2179,141897
2021-05-01,127.2425,128.4898,127.1359,127.3246,750714
2021-05-02,127.3045,128.4908,126.966,127.0516,225352
2021-05-03,126.8955,127.7672,126.6414,127.3438,173827
2021-05-04,127.3448,128.3688,126.8405,127.1811,430193
2021-05-05,127.1611,127.846,126.7949,127.2972,578473
2021-05-06,127.2706,127.8011,126.8257,127.1715,477281
2021-05-07,127.1223,128.3769,126.8876,127.1148,339648
2021-05-08,127.3081,128.6024,126.9133,127.4432,750767
2021-05-09,127.523,128.5584,127.2641,127.5235,566462
2021-05-10,127.6311,128.3316,127.1315,127.4483,572453
2021-05-11,127.3786,128.638,127.1156,127.1548,146887
2021-05-12,127.0377,128.3119,126.8002,127.4752,235557
2021-05-13,127.4427,128.944,127.3691,127.6875,602992
2021-05-14,127.7156,128.708,127.5046,127.6297,341873
2021-05-15,127.59,127.893,127.046,127.2068,459831
2021-05-16,127.1852,128.2518,126.6992,126.9703,528960
2021-05-17,127.0801,128.1862,126.6689,126.738,752829
2021-05-18,126.7721,127.9192,126.2275,126.5539,734727
2021-05-19,126.4418,127.5523,126.2442,126.6687,492179
2021-05-20,126.6199,127.0606,126.4936,126.7689,667078
2021-05-21,126.6939,127.8265,126.1802,126.6053,442728
2021-05-22,126.6259,127.4992,126.3202,126.8175,612279
2021-05-23,126.6842,127.4957,126.5101,127.0418,549002
2021-05-24,127.0214,127.5774,126.9334,127.1112,304427
2021-05-25,127.1904,127.8608,126.9529,127.4006,133786
2021-05-26,127.4039,128.49,127.0002,127.3529,556361
2021-05-27,127.2481,127.6783,127.0014,127.3495,776524
2021-05-28,127.2789,128.687,127.1146,127.4954,296305
2021-05-29,127.5097,127.7845,127.4254,127.5123,627773
2021-05-30,127.5677,128.7344,127.4381,127.7402,152210
2021-05-31,127.8365,128.3279,127.0852,127.4457,394492
2021-06-01,127.4291,128.6168,127.3258,127.8346,706878
2021-06-02,127.6831,128.1196,127.2214,127.6605,711626
2021-06-03,127.8242,128.9999,127.3077,127.6439,620121
2021-06-04,127.6782,128.0928,127.1153,127.3178,365452
2021-06-05,127.3643,128.2273,127.2491,127.4961,890661
2021-06-06,127.5312,128.7246,127.3029,127.8464,398971
2021-06-07,127.7271,128.8668,127.2994,128.1459,697765
2021-06-08,128.109,128.8639,128.0219,128.3851,508180
2021-06-09,128.4148,128.9695,127.8727,128.0109,302081
2021-06-10,128.1299,129.3441,127.7665,127.8363,783259
2021-06-11,127.8432,128.227,127.4094,127.7436,122429
2021-06-12,127.3849,127.8033,126.959,127.5303,428528
2021-06-13,127.5026,129.0272,127.2372,127.8422,444239
2021-06-14,127.8828,129.0776,127.7226,127.9149,649160
2021-06-15,128.0639,129.022,127.5013,127.9342,372000
2021-06-16,128.0161,128.8243,127.7372,128.0846,594558
2021-06-17,128.3716,129.606,127.4352,127.8664,512535
2021-06-18,128.0303,128.7095,127.469,127.6597,370924
2021-06-19,127.8145,128.0834,127.3625,127.4602,399618
2021-06-20,127.5683,128.312,127.5015,127.6125,837659
2021-06-21,127.4537,128.5214,127.3066,127.7252,138393
2021-06-22,127.8226,128.7152,127.607,127.8984,802098
2021-06-23,127.9674,129.3672,127.6164,128.1999,154769
2021-06-24,128.1392,128.4649,127.6473,127.8775,575183
2021-06-25,127.945,129.0752,127.6113,127.7597,386882
2021-06-26,127.8078,128.6127,127.4012,127.823,386060
2021-06-27,127.7695,128.7734,127.2301,127.5037,571292
2021-06-28,127.4896,128.1665,127.1096,127.3935,893582
2021-06-29,127.3633,128.2352,126.9909,127.6774,240414
2021-06-30,127.7038,128.5841,127.3914,127.9845,792978
2021-07-01,127.9356,128.824,127.7983,128.2857,243584
2021-07-02,128.3486,129.071,127.8926,128.3224,518113
2021-07-03,128.1009,129.1638,127.9963,128.2936,285558
2021-07-04,128.2611,129.7083,128.1568,128.5963,781610
2021-07-05,128.4013,128.9626,128.0962,128.5262,693379
2021-07-06,128.4703,129.3593,128.1922,128.6388,863940
2021-07-07,128.6986,129.8126,128.5656,129.0055,711362
2021-07-08,129.008,130.1104,128.608,128.9365,587950
2021-07-09,128.9236,129.914,128.7252,128.8048,489804
2021-07-10,128.8128,129.7281,128.5783,128.8281,185164
2021-07-11,129.0101,129.9641,128.5784,129.0081,143603
2021-07-12,128.8796,129.8797,128.4715,129.1584,803252
2021-07-13,129.2616,130.3541,128.936,129.2245,852305
2021-07-14,129.0485,130.4139,128.6823,129.2893,864738
2021-07-15,129.2349,130.0788,128.5403,128.8524,795024
2021-07-16,128.8713,129.2497,128.4541,128.5886,558055
2021-07-17,128.4901,129.2576,128.0986,128.5621,341134
2021-07-18,128.5859,129.1153,127.9936,128.2829,153742
2021-07-19,128.3671,128.8208,127.6268,127.909,106998
2021-07-20,127.7716,128.3304,127.1396,127.567,204655
2021-07-21,127.5581,128.6493,127.0264,127.2923,493501
2021-07-22,127.2492,127.8578,127.017,127.1878,276519
2021-07-23,126.9657,127.656,126.6805,126.8901,234560
2021-07-24,126.8687,127.5226,126.6051,126.8803,346450
2021-07-25,126.7892,127.6465,126.3974,127.2043,404030
2021-07-26,127.3576,128.1944,126.7261,127.1068,582288
2021-07-27,127.0067,128.0141,126.807,127.3349,419993
2021-07-28,127.5297,128.7403,127.1001,127.3374,832568
2021-07-29,127.2762,128.1605,126.9586,127.017,349226
2021-07-30,127.2386,128.4886,126.5974,126.8949,335113
2021-07-31,126.9565,128.0828,126.244,126.6072,830674
2021-08-01,126.6589,127.4699,126.5408,126.7189,230224
2021-08-02,126.8108,127.081,126.0975,126.3925,411621
2021-08-03,126.4952,127.0992,126.4005,126.6302,683751
2021-08-04,126.7902,127.1648,126.3205,126.6987,189690
2021-08-05,126.8963,127.8988,125.8414,126.1741,555301
2021-08-06,126.1348,126.6809,125.7198,126.2892,559938
2021-08-07,126.1471,127.4855,125.9946,126.5791,667188
2021-08-08,126.2747,126.9143,126.168,126.3357,810619
2021-08-09,126.2916,127.2358,126.0231,126.4966,731666
2021-08-10,126.5831,127.6025,125.9626,126.0238,285118
2021-08-11,126.0667,126.6198,125.6492,126.018,490861
2021-08-12,126.0311,126.4563,125.4583,125.5782,506033
2021-08-13,125.5386,126.0789,125.0312,125.1221,307255
2021-08-14,125.05,126.2441,124.5604,124.6568,402281
2021-08-15,124.625,125.4254,123.6874,124.0037,667570
2021-08-16,124.0472,124.5802,123.9733,124.0302,640444
2021-08-17,123.8332,124.873,123.629,124.4789,478613
2021-08-18,124.5606,124.8777,124.1737,124.2832,349905
2021-08-19,124.1201,124.988,123.7728,124.4068,513340
2021-08-20,124.3891,125.2489,124.3105,124.3694,304117
2021-08-21,124.2984,125.0012,124.1194,124.2348,354921
2021-08-22,124.1935,125.3666,123.8495,124.3103,868611
