date,open,high,low,close,volume
2016-04-11,105.7305,106.839,105.7026,105.8367,735800
2016-04-12,105.7089,106.6341,105.5239,105.7183,1136426
2016-04-13,105.6609,106.8662,105.2007,105.4027,1218686
2016-04-14,105.4275,106.1466,105.0477,105.2979,604678
2016-04-15,105.2923,105.8582,105.0461,105.3282,713536
2016-04-16,105.4931,106.2189,105.2313,105.5946,901638
2016-04-17,105.6238,107.1157,105.5712,105.6046,407113
2016-04-18,105.5866,107.2686,105.5361,105.8496,645535
2016-04-19,105.9667,106.9691,105.2724,105.4604,968177
2016-04-20,105.7843,106.996,105.3483,105.4943,466211
2016-04-21,105.8411,106.1582,104.7738,104.9529,898505
2016-04-22,104.9349,106.2802,104.9059,105.1088,1165330
2016-04-23,105.2015,105.933,104.2051,104.2564,1640151
2016-04-24,103.9612,105.1435,102.4966,102.5718,1888617
2016-04-25,102.751,104.3182,102.548,102.8225,1161967
2016-04-26,103.3049,103.9279,102.7213,102.8596,966822
2016-04-27,102.6737,103.6512,102.4262,103.03,917064
2016-04-28,102.7746,103.3011,102.6997,103.0933,546505
2016-04-29,103.0615,104.3308,102.9321,103.2133,482662
2016-04-30,103.0015,103.8005,102.8503,103.2408,446003
2016-05-01,103.3456,104.8189,103.0898,103.4443,1138059
2016-05-02,103.7669,103.9757,103.3886,103.4501,1128362
2016-05-03,103.3289,104.1706,103.0804,103.2572,1207341
2016-05-04,103.3975,105.0405,103.197,103.6088,656926
2016-05-05,103.7319,104.1725,103.4308,103.6542,797404
2016-05-06,103.8099,103.9958,103.624,103.6476,316542
2016-05-07,103.9724,105.3097,103.334,103.567,493711
2016-05-08,103.6506,104.9939,103.4148,103.446,986143
2016-05-09,103.4649,103.8785,103.1436,103.3724,1236299
2016-05-10,103.4933,104.7315,103.4469,103.5649,1498573
2016-05-11,103.4197,105.2482,103.283,103.7197,1058085
2016-05-12,103.626,104.1262,103.4176,103.8619,1251910
2016-05-13,104.0078,105.0832,103.7524,103.873,1535864
2016-05-14,103.8282,104.6435,103.6271,103.7967,695948
2016-05-15,103.7613,104.647,103.6252,103.85,797310
2016-05-16,103.7445,105.0231,103.6777,103.9686,1048919
2016-05-17,104.0335,104.2067,103.9844,104.0447,1210792
2016-05-18,103.7807,105.3322,103.5852,104.0134,841620
2016-05-19,104.1958,104.3092,103.7105,103.9625,1051385
2016-05-20,104.1156,105.675,103.9275,103.9943,749974
2016-05-21,103.5357,104.666,103.4139,103.8955,1002807
2016-05-22,104.136,105.1009,103.8702,104.1084,690946
2016-05-23,104.251,104.8591,104.0278,104.0555,1446665
2016-05-24,103.8345,104.2863,103.6294,104.1356,1196679
2016-05-25,103.9553,105.0418,103.9037,104.041,1441631
2016-05-26,103.8725,104.9698,103.6792,104.2047,1446583
2016-05-27,104.014,104.4044,103.8949,104.2446,1071305
2016-05-28,104.3001,104.6552,104.2209,104.262,769911
2016-05-29,104.1977,105.5285,103.9396,104.172,439221
2016-05-30,103.9579,105.2849,103.9196,104.2534,684906
2016-05-31,104.4624,105.1039,104.0684,104.0985,1257485
2016-06-01,104.1703,105.6555,104.084,104.1377,1362955
2016-06-02,104.3223,104.7427,104.0756,104.1642,285855
2016-06-03,104.1122,104.5779,103.8329,104.0902,972419
2016-06-04,104.5516,105.3119,104.2,104.2833,444143
2016-06-05,104.364,104.7656,104.1288,104.1575,1133259
2016-06-06,104.2034,105.2741,103.9342,104.1855,758657
2016-06-07,104.1674,104.6055,104.0926,104.2635,1139957
2016-06-08,104.2668,105.1779,104.0582,104.1872,927167
2016-06-09,104.2027,104.6638,103.968,104.0687,832979
2016-06-10,103.8946,104.9346,103.8474,104.0471,377936
2016-06-11,104.1083,104.575,103.8173,104.0457,1116144
2016-06-12,104.1348,105.336,103.9395,104.1109,1391790
2016-06-13,104.022,105.231,103.9036,104.0693,877227
2016-06-14,103.9679,104.4089,103.8397,104.2204,478788
2016-06-15,104.4993,105.1859,104.1421,104.1867,1090292
2016-06-16,104.3054,105.4924,104.053,104.1491,329647
2016-06-17,104.1264,104.8615,104.02,104.1685,915358
2016-06-18,104.0435,105.2327,103.9776,104.2294,369935
2016-06-19,104.2333,104.3854,104.1507,104.2171,516471
2016-06-20,103.9508,105.4845,103.7961,104.2681,225992
2016-06-21,104.175,104.9289,104.1111,104.2835,1327894
2016-06-22,104.1836,105.1601,104.1449,104.269,556555
2016-06-23,104.2084,105.2666,104.1708,104.3524,317685
2016-06-24,104.363,104.7033,104.1546,104.2916,1200708
2016-06-25,104.4506,105.0981,104.119,104.3004,1258571
2016-06-26,104.4659,104.9595,104.1015,104.29,624853
2016-06-27,104.2806,105.0007,104.0243,104.4732,601106
2016-06-28,104.536,105.2659,104.3626,104.75,473206
2016-06-29,104.705,105.63,104.4606,104.7925,419656
2016-06-30,104.6616,104.8385,104.5113,104.5915,323098
2016-07-01,104.5112,106.0639,104.291,104.5813,801438
2016-07-02,104.6335,105.1329,104.6046,104.7186,1234002
2016-07-03,104.8336,105.8623,104.2902,104.435,339835
2016-07-04,104.6955,106.2338,104.2863,104.3971,1050803
2016-07-05,104.7831,104.9661,104.2716,104.3231,1383351
2016-07-06,104.2901,105.0414,104.0941,104.2706,507583
2016-07-07,103.8788,105.4472,103.7888,104.2802,221486
2016-07-08,104.3718,105.6337,104.0404,104.2061,300637
2016-07-09,104.1628,104.7139,104.0264,104.1156,923140
2016-07-10,104.2428,104.6482,103.9369,104.0373,1355202
2016-07-11,103.7842,104.7399,103.5794,103.8672,1400198
2016-07-12,104.0419,105.4836,103.2961,103.5078,953556
2016-07-13,103.6658,104.1846,103.1824,103.3329,674858
2016-07-14,103.0472,104.9672,102.8865,103.4251,1200792
2016-07-15,103.4947,104.8314,103.4667,103.4991,434057
2016-07-16,103.3341,103.8334,103.0942,103.4402,517536
2016-07-17,103.1082,104.5326,102.9716,103.5732,401835
2016-07-18,103.4966,104.7053,103.3055,103.65,1011194
2016-07-19,103.3239,104.6552,103.1019,103.6849,565651
2016-07-20,104.0408,104.3557,103.6659,103.8919,552986
2016-07-21,103.8479,104.7948,103.8184,103.9113,909600
2016-07-22,104.3489,105.5461,103.7704,103.792,657005
2016-07-23,103.9577,104.4174,103.4587,103.5989,1488413
2016-07-24,103.6672,105.2516,103.6318,103.7598,824158
2016-07-25,103.5984,104.5867,103.3932,103.7679,782405
2016-07-26,103.5951,103.7333,103.5257,103.6178,827633
2016-07-27,103.9456,105.0659,103.678,103.7767,1512620
2016-07-28,103.6555,104.4162,103.4184,103.683,1369759
2016-07-29,103.4945,104.3364,103.2794,103.7925,1433607
2016-07-30,103.9998,104.6569,103.6975,103.9166,1289534
2016-07-31,104.0299,105.0313,103.8,103.9632,791190
2016-08-01,104.1044,104.9908,104.0245,104.0998,879908
2016-08-02,104.2298,105.6555,104.1926,104.2929,1495762
2016-08-03,104.2759,105.2778,103.9129,104.1486,1194892
2016-08-04,104.4247,104.7767,104.1038,104.2611,477248
2016-08-05,104.1896,105.0385,104.1203,104.3673,304863
2016-08-06,104.219,105.0162,103.9227,104.0477,1127350
2016-08-07,103.8494,104.4184,103.5975,103.7584,1376715
2016-08-08,103.6543,104.8801,103.4118,103.4331,1410659
2016-08-09,103.2548,104.9246,103.1018,103.7386,1445833
2016-08-10,104.0323,105.5664,103.3305,103.5783,254505
2016-08-11,103.3473,104.6036,102.6691,102.8149,1077854
2016-08-12,103.0951,103.6477,102.7941,102.9732,1728085
2016-08-13,102.5129,103.8454,102.4475,102.672,760632
2016-08-14,103.0736,103.5365,102.4362,102.4874,923315
2016-08-15,102.3205,102.6724,102.2437,102.4969,1673799
2016-08-16,102.7544,103.6491,101.5086,101.7289,629520
2016-08-17,101.8751,102.0742,101.6945,101.8782,400076
2016-08-18,102.1756,102.9611,101.6136,101.8656,450370
2016-08-19,101.5884,101.7342,101.4468,101.6222,651201
2016-08-20,101.8218,103.6714,101.5759,102.3737,967618
2016-08-21,102.6768,102.8321,101.9006,102.0581,1399402
2016-08-22,102.469,102.7062,101.6216,101.868,1842249
2016-08-23,101.9396,103.1046,101.4931,101.6075,275660
2016-08-24,101.719,102.874,100.6677,100.7204,1160092
2016-08-25,100.5856,101.8712,100.556,101.1802,1910418
2016-08-26,101.1501,102.3539,100.9686,101.0056,1900288
2016-08-27,100.8942,106.3719,100.6511,105.9657,545605
2016-08-28,105.8783,106.7479,105.8489,106.6109,1277280
2016-08-29,106.4822,107.3688,106.3051,106.6809,1129306
2016-08-30,106.3399,107.376,106.1475,106.6645,1450467
2016-08-31,106.676,108.0058,106.541,106.7357,715133
2016-09-01,106.4954,108.1213,106.3685,107.1314,1591839
2016-09-02,106.8683,107.2715,106.77,106.9934,1107284
2016-09-03,106.9252,108.6783,106.7707,107.5092,795509
2016-09-04,107.281,109.1001,107.2565,107.8404,824450
2016-09-05,107.3927,108.8852,107.1673,107.8747,550430
2016-09-06,108.0139,108.8607,107.7642,107.9023,471592
2016-09-07,107.9693,108.4793,107.6828,107.9146,1453162
2016-09-08,107.8988,108.6663,107.2816,107.3287,1204004
2016-09-09,107.4485,109.3316,107.3231,107.7315,1646046
2016-09-10,107.4059,108.3676,107.3433,108.2003,1769741
2016-09-11,108.1248,109.6354,107.9455,108.4704,1714455
2016-09-12,108.6241,109.4137,108.5217,108.9066,535856
2016-09-13,108.8344,109.9457,108.7897,109.2809,649289
2016-09-14,109.6068,110.1431,109.5248,109.7203,1782174
2016-09-15,109.6011,110.4628,109.3795,109.8081,433990
2016-09-16,109.8128,110.5475,109.754,110.3281,427125
2016-09-17,110.3929,111.8264,110.327,111.132,303415
2016-09-18,111.1118,112.4319,110.8705,111.1019,852146
2016-09-19,110.9804,111.8368,110.8457,111.3978,466344
2016-09-20,111.7743,111.9183,111.2859,111.3608,851847
2016-09-21,111.6141,111.9407,111.18,111.3316,328928
2016-09-22,111.4811,113.1174,108.1922,111.3171,876388
2016-09-23,111.2312,112.5616,111.1433,111.475,411228
2016-09-24,111.362,112.3037,111.104,111.8298,985676
2016-09-25,111.8108,112.256,111.605,112.0678,402794
2016-09-26,112.2678,113.3907,112.0168,112.2119,1572847
2016-09-27,112.5264,112.9677,111.9896,112.0461,698437
2016-09-28,112.2369,112.8761,111.6349,111.8616,1491636
2016-09-29,111.9935,112.6509,111.5147,111.7259,456841
2016-09-30,111.6854,112.9319,111.3783,111.441,1439113
2016-10-01,111.3122,111.5708,111.0946,111.3747,724699
2016-10-02,110.8633,111.7063,110.7217,111.5221,825817
2016-10-03,111.326,111.8727,111.1057,111.5655,257281
2016-10-04,111.6343,111.9279,111.4134,111.6611,1135064
2016-10-05,111.3867,112.7373,111.1921,111.6854,730793
2016-10-06,111.6463,113.4594,111.5652,111.8222,219195
2016-10-07,111.663,112.9081,111.4782,111.8049,479266
2016-10-08,111.577,113.2304,111.4777,111.8883,873641
2016-10-09,111.8347,112.1871,111.6692,111.9446,259154
2016-10-10,112.0906,112.7026,111.6948,111.8402,1049575
2016-10-11,112.3436,113.9933,111.4433,111.716,474527
2016-10-12,111.9421,113.5604,111.5188,111.6581,892928
2016-10-13,111.88,112.3524,111.608,111.7086,1337116
2016-10-14,111.248,112.585,111.0874,111.5085,1057156
2016-10-15,111.3355,112.0921,111.2705,111.4489,1181449
2016-10-16,111.5749,112.7688,111.4166,111.7312,1313411
2016-10-17,111.8707,112.3066,111.5579,111.8291,1556432
2016-10-18,111.6995,112.4079,111.5453,111.9901,298091
2016-10-19,111.7527,113.6487,111.5592,112.3143,266066
2016-10-20,112.4541,113.4302,112.1844,112.5531,749386
2016-10-21,112.625,113.1276,112.3766,112.4852,1020889
2016-10-22,112.3213,113.6223,112.0681,112.4563,593652
2016-10-23,112.6736,114.0477,112.5267,112.555,380023
2016-10-24,112.4946,114.072,112.3056,112.5517,1196359
2016-10-25,112.5063,113.4985,112.2797,112.6595,1154455
2016-10-26,112.7813,113.8284,112.5976,112.8592,806166
2016-10-27,113.0179,114.1425,112.8121,112.9499,420161
2016-10-28,112.8507,113.7618,112.5925,113.0921,433456
2016-10-29,112.8197,113.8496,112.6838,113.0921,1513107
2016-10-30,112.9443,113.5577,112.8864,113.1825,1090583
2016-10-31,113.7906,114.5236,112.9435,113.0419,635574
2016-11-01,113.1265,114.2567,113.0858,113.1646,1426687
2016-11-02,113.2499,113.3845,113.125,113.2119,596705
2016-11-03,113.1199,114.6802,112.8656,113.1344,395413
2016-11-04,112.8946,113.7948,112.7425,113.1823,490990
2016-11-05,112.9724,114.6304,112.8276,113.2206,889681
2016-11-06,113.2154,113.9922,113.0867,113.2809,1197844
2016-11-07,113.0309,113.5929,112.9649,113.2549,321230
2016-11-08,113.4527,115.1369,113.1242,113.3586,278617
2016-11-09,113.2762,114.1311,113.2417,113.4533,1107965
2016-11-10,113.7171,113.839,113.1284,113.3803,1007649
2016-11-11,113.5816,113.9722,112.9013,113.1255,425395
2016-11-12,113.243,114.3776,113.2001,113.2422,226006
2016-11-13,113.4848,115.1474,113.1029,113.2721,614250
2016-11-14,113.5662,114.6494,112.9142,113.0985,390360
2016-11-15,112.968,114.8075,112.8211,113.1495,614628
2016-11-16,113.0725,113.8199,112.8537,113.229,908259
2016-11-17,113.2478,114.1144,113.0482,113.4021,1073022
2016-11-18,113.2286,115.0551,113.0973,113.8924,1138371
2016-11-19,113.5507,114.9226,113.3781,113.7892,1170362
2016-11-20,113.8741,114.9629,113.7244,113.8857,705250
2016-11-21,114.1675,115.7952,113.5836,113.7126,849585
2016-11-22,114.2432,115.6056,114.0342,114.1817,704515
2016-11-23,114.2473,114.9096,114.1134,114.2343,1228687
2016-11-24,114.2539,115.3736,114.1648,114.2282,812586
2016-11-25,114.5731,115.6129,114.411,114.4733,804477
2016-11-26,114.5815,116.2502,114.4203,114.5773,1495001
2016-11-27,114.7759,114.9841,114.4693,114.6176,1010756
2016-11-28,114.5779,115.7585,114.2926,114.5191,326610
2016-11-29,114.6469,116.2078,114.5519,114.6313,1060185
2016-11-30,114.4063,115.5416,114.2183,114.6149,1497410
2016-12-01,114.1932,116.2704,114.1667,114.7919,739114
2016-12-02,114.6896,115.3565,114.5848,114.9567,265259
2016-12-03,115.1544,116.4833,114.5209,114.7001,943064
2016-12-04,114.6166,114.9399,114.5411,114.6644,1386109
2016-12-05,114.8147,115.0667,114.4342,114.545,1427549
2016-12-06,114.7049,116.0626,114.158,114.2678,339639
2016-12-07,113.902,115.0133,113.8003,114.1353,872834
2016-12-08,114.0546,114.554,113.8485,114.0753,536452
2016-12-09,114.0166,115.4115,113.7164,113.8794,284898
2016-12-10,113.8183,114.3846,113.7503,113.8003,1443736
2016-12-11,114.0359,114.6541,113.7717,113.8721,446458
2016-12-12,113.8885,114.1593,113.6956,113.7791,294162
2016-12-13,114.1267,114.3564,113.3654,113.4765,1280793
2016-12-14,113.2916,113.9579,113.2687,113.4359,899226
2016-12-15,113.5101,113.8284,113.3135,113.6467,1346957
2016-12-16,113.4578,113.9659,113.2776,113.8171,273504
2016-12-17,113.7925,115.5491,113.6934,113.8546,1181283
2016-12-18,113.2916,114.632,113.0834,113.9188,1407403
2016-12-19,113.797,114.8644,113.6368,113.8363,1032759
2016-12-20,113.8159,114.6337,113.5687,113.7069,855037
2016-12-21,113.2442,114.3455,113.105,113.799,1356654
2016-12-22,113.7466,114.3226,113.6516,113.7629,1410356
2016-12-23,113.6812,115.1557,113.4739,113.6434,892969
2016-12-24,113.7396,114.3483,113.4971,113.5653,745038
2016-12-25,113.7585,114.9191,113.4724,113.6005,205536
2016-12-26,113.5263,113.9945,113.2492,113.617,937620
2016-12-27,113.6614,114.8784,113.1798,113.4505,477252
2016-12-28,113.5128,115.0507,113.2906,113.4557,780171
2016-12-29,113.6299,114.4231,113.4024,113.6821,1020484
2016-12-30,113.8515,115.391,113.4532,113.5332,590400
2016-12-31,113.7095,114.7289,113.504,113.5786,340386
2017-01-01,113.5357,113.9401,113.5065,113.7089,386161
2017-01-02,113.6477,115.2769,113.5626,113.6198,989376
2017-01-03,113.2299,114.0435,113.1308,113.7697,1199799
2017-01-04,113.7121,114.2869,113.6034,113.7519,859037
2017-01-05,113.8098,114.4727,113.3901,113.5958,1274587
2017-01-06,113.0708,114.9226,113.0138,113.8271,1286267
2017-01-07,113.761,114.8073,113.5664,114.0054,1251744
2017-01-08,113.9563,114.7474,113.7653,114.038,888281
2017-01-09,114.0879,114.8962,113.7718,113.9233,1103543
2017-01-10,113.6737,113.9733,113.4283,113.6963,1016919
2017-01-11,114.0241,114.5915,113.6803,113.8911,772982
2017-01-12,113.9448,115.386,113.6301,113.8297,639263
2017-01-13,114.0144,115.4417,113.4328,113.7163,425382
2017-01-14,113.6588,114.4663,113.4609,113.6256,635676
2017-01-15,113.7897,115.4022,113.5222,113.7183,730407
2017-01-16,113.8042,114.8877,113.5585,113.8631,1160225
2017-01-17,113.9168,114.3948,113.7016,113.8263,1485714
2017-01-18,113.6653,113.9297,113.4385,113.7158,946077
2017-01-19,113.9793,115.4292,113.4286,113.6225,810012
2017-01-20,113.391,114.2081,113.1973,113.4561,477178
2017-01-21,113.7366,115.4411,113.4476,113.5434,1168934
2017-01-22,113.5304,114.6293,113.2526,113.4918,1244048
2017-01-23,113.7683,115.2353,113.3794,113.538,1327568
2017-01-24,113.5827,114.8697,113.344,113.6342,337283
2017-01-25,113.6368,115.287,113.4234,113.6083,566902
2017-01-26,113.7261,115.0994,113.6571,113.788,295229
2017-01-27,113.7547,114.8268,113.6142,113.6652,631680
2017-01-28,113.6736,114.1211,113.4352,113.6121,1273077
2017-01-29,113.5399,114.1338,113.4796,113.9103,483991
2017-01-30,114.0241,114.1465,113.713,113.9703,781965
2017-01-31,114.1091,115.1574,113.8692,114.1063,977821
2017-02-01,113.9007,115.2031,113.7951,114.4754,1351791
2017-02-02,114.2764,116.219,114.1748,114.9051,1100607
2017-02-03,115.1695,116.3745,114.3455,114.5885,1453937
2017-02-04,114.7184,116.0252,114.4977,114.5877,1509132
2017-02-05,114.3322,116.2824,114.1013,114.828,597530
2017-02-06,114.514,114.9021,114.0566,114.2301,1310006
2017-02-07,114.0166,115.5631,113.8586,114.2877,1524922
2017-02-08,114.5687,115.5908,113.9534,114.0666,308762
2017-02-09,113.9027,115.214,113.6194,113.797,727501
2017-02-10,113.9386,115.124,113.4938,113.7145,553068
2017-02-11,113.7245,114.2318,113.6538,113.7024,277435
2017-02-12,113.7502,114.3064,113.6889,113.8265,1509567
2017-02-13,113.8098,115.4048,113.7183,113.8834,1144101
2017-02-14,113.7303,114.4477,113.5568,113.9082,1471103
2017-02-15,113.8387,114.309,113.796,114.0086,1201286
2017-02-16,114.2283,115.9696,114.0614,114.2678,405528
2017-02-17,114.2758,114.8635,114.0028,114.1346,1175030
2017-02-18,114.011,115.879,113.7956,114.1746,524693
2017-02-19,114.255,115.6652,113.9808,114.2066,360745
2017-02-20,114.5373,114.72,114.3274,114.3563,1029487
2017-02-21,114.2218,114.8198,114.0069,114.5217,1197133
2017-02-22,114.3377,116.2452,114.2881,114.6221,337934
2017-02-23,114.672,114.8638,114.4134,114.5599,998359
2017-02-24,114.7599,115.1722,114.3951,114.5681,897259
2017-02-25,114.5727,114.8495,114.391,114.5904,391471
2017-02-26,114.2984,116.0846,114.0779,114.6593,709046
2017-02-27,114.901,115.9741,114.8455,114.9932,1392002
2017-02-28,114.8794,115.262,114.8229,114.8686,213957
2017-03-01,114.5197,115.9646,114.2458,115.0131,1295386
2017-03-02,114.6625,116.1251,114.4605,115.0206,1211380
2017-03-03,114.8437,115.8994,114.7752,115.1727,1332561
2017-03-04,114.9568,115.7621,114.7489,115.2421,896395
2017-03-05,115.2813,115.9888,115.1994,115.289,950373
2017-03-06,115.2323,117.0198,114.9551,115.3535,456319
2017-03-07,115.0573,116.7992,114.999,115.4092,314055
2017-03-08,115.3643,115.7681,115.1138,115.4008,381379
2017-03-09,115.2603,115.5674,115.2164,115.3371,424406
2017-03-10,115.1974,115.8215,115.0429,115.4046,1029314
2017-03-11,115.4221,116.3816,113.4582,115.3659,1002748
2017-03-12,114.8994,116.5481,114.6566,115.6831,215243
2017-03-13,116.2297,116.7344,115.6249,115.7021,923710
2017-03-14,115.9612,117.7,115.3831,115.6503,1452800
2017-03-15,115.4138,115.9422,115.3693,115.5896,1267144
2017-03-16,115.6264,116.021,115.5202,115.6184,975937
2017-03-17,115.4996,116.4731,115.4571,115.7426,1212448
2017-03-18,116.0774,116.3998,115.569,115.7649,943013
2017-03-19,115.7814,116.6327,115.5202,115.7879,1217187
2017-03-20,115.8251,116.0181,115.4537,115.6917,425208
2017-03-21,115.4762,117.2837,115.3787,115.5949,263404
2017-03-22,115.1569,115.7179,114.9139,115.5876,1437982
2017-03-23,115.7703,116.4782,115.4668,115.7461,670311
2017-03-24,115.5807,116.4186,115.4272,115.7369,391923
2017-03-25,115.9139,117.0714,115.7268,115.8325,634863
2017-03-26,115.9395,117.2825,115.8606,115.8853,742638
2017-03-27,115.8324,115.963,115.7938,115.8406,463657
2017-03-28,115.735,116.9036,115.4908,115.7375,1254944
2017-03-29,115.8191,116.3627,115.5727,115.6849,571875
2017-03-30,115.8878,116.8695,115.5169,115.711,186657
2017-03-31,115.9477,117.0777,115.5257,115.6962,949550
2017-04-01,115.8249,116.0117,115.6505,115.7867,892683
2017-04-02,115.5562,116.0548,115.4894,115.8293,1389407
2017-04-03,115.7237,115.9642,115.6236,115.8177,1242526
2017-04-04,115.9244,116.6286,115.8309,115.865,1014628
2017-04-05,116.21,117.0701,115.7381,115.9082,1377963
2017-04-06,115.8882,116.0931,115.5859,115.7787,685364
2017-04-07,116.011,116.5351,115.4688,115.7063,673933
2017-04-08,115.7535,116.0993,115.3787,115.6305,1107293
2017-04-09,115.7014,116.6238,115.5957,115.6371,471371
2017-04-10,115.79,117.1962,115.6497,115.7327,240877
2017-04-11,115.9558,116.7567,115.5421,115.7809,1392039
2017-04-12,115.8475,116.7992,115.7382,115.8126,783816
2017-04-13,115.8913,116.7088,115.6491,115.8143,776279
2017-04-14,115.2774,116.3687,115.0318,115.8461,777106
2017-04-15,115.7515,117.4162,115.58,115.7023,671270
2017-04-16,115.4295,116.8691,115.3103,115.7326,379249
2017-04-17,115.7955,116.2073,115.5791,115.6818,623478
2017-04-18,115.757,116.5674,115.5448,115.7786,245280
2017-04-19,115.8213,116.2264,115.5773,115.7431,265284
2017-04-20,115.4992,116.4372,115.4452,115.708,1306596
2017-04-21,115.6945,117.0146,115.612,115.6878,347326
2017-04-22,115.3163,116.5799,115.1887,115.7355,310559
2017-04-23,115.7736,117.1052,115.7425,115.7704,1180804
2017-04-24,115.5679,116.601,115.491,115.7822,806350
2017-04-25,115.7281,116.8945,115.6536,115.701,1110558
2017-04-26,115.874,117.2189,115.5277,115.7285,1217665
2017-04-27,115.8121,117.2047,115.7346,115.7757,816629
2017-04-28,115.2362,117.4393,115.027,115.7935,408778
2017-04-29,115.604,116.4259,115.3815,115.8729,1138946
2017-04-30,115.784,117.2704,115.6231,115.8944,480586
2017-05-01,115.5643,116.6684,115.4763,115.8055,1042854
2017-05-02,115.8835,116.4984,115.6909,115.8673,710306
2017-05-03,115.9966,116.2246,115.724,115.8956,1359999
2017-05-04,115.8535,116.5284,115.4965,115.6893,341322
2017-05-05,115.7669,116.2619,115.5288,115.7868,853416
2017-05-06,115.8763,117.397,115.572,115.7432,753547
2017-05-07,115.8972,116.4407,115.4929,115.6339,737287
2017-05-08,115.5102,116.9237,115.4545,115.8199,995905
2017-05-09,115.8177,116.2477,115.7018,115.8487,794083
2017-05-10,115.7267,116.46,115.4799,115.8176,455279
2017-05-11,115.9231,116.1315,115.864,116.0083,1312420
2017-05-12,115.8226,116.4658,115.7468,116.1233,1359833
2017-05-13,116.3606,117.1912,115.9543,116.1421,221898
2017-05-14,116.1081,117.4848,115.9764,116.2286,788881
2017-05-15,115.9052,117.4502,115.86,116.1979,1130781
2017-05-16,115.9573,117.1713,115.9297,116.1049,341150
2017-05-17,116.1156,117.6798,115.782,116.038,840932
2017-05-18,116.1613,116.8184,115.827,115.9886,1015911
2017-05-19,116.0294,116.4736,115.8935,115.9825,202386
2017-05-20,116.0093,117.0537,115.6846,115.9665,937554
2017-05-21,115.9797,116.3394,115.9129,115.9822,787283
2017-05-22,115.8862,117.5415,115.8153,115.9941,333849
2017-05-23,115.8917,116.9836,115.7328,116.0305,170136
2017-05-24,115.6122,117.3405,115.5447,116.1682,1319309
2017-05-25,116.2189,116.8088,116.141,116.1977,780831
2017-05-26,116.1626,117.4753,116.0257,116.3528,568152
2017-05-27,116.5166,117.8354,116.1155,116.3405,1347191
2017-05-28,116.4192,116.7251,116.0555,116.1794,1344340
2017-05-29,116.3429,116.6214,116.2892,116.315,524951
2017-05-30,116.4119,117.1152,116.3849,116.4192,728552
2017-05-31,116.5041,117.2156,116.2286,116.3737,1220652
2017-06-01,116.5316,116.7797,116.3423,116.4127,1204707
2017-06-02,116.2073,116.9022,116.1448,116.4149,205193
2017-06-03,116.3272,118.0873,116.0751,116.3554,436503
2017-06-04,116.4829,117.6307,116.3933,116.4405,847327
2017-06-05,116.4609,117.6126,116.31,116.3907,1340223
2017-06-06,116.3116,117.6854,116.2005,116.3965,1273761
2017-06-07,115.9018,117.4312,115.6494,116.165,369366
2017-06-08,116.4467,117.0597,116.0038,116.2079,415800
2017-06-09,115.9849,117.4044,115.8363,116.3944,590868
2017-06-10,116.8842,117.6173,116.5673,116.6433,1360369
2017-06-11,116.5794,116.8467,116.3154,116.6186,511681
2017-06-12,116.9206,117.3594,116.4959,116.6909,603063
2017-06-13,116.9248,118.1792,116.7515,116.789,1234004
2017-06-14,116.7037,117.386,116.4528,116.799,952487
2017-06-15,116.8995,117.5252,116.7774,116.8788,753084
2017-06-16,116.7423,117.7661,116.7013,116.985,195097
2017-06-17,117.465,118.2425,116.6869,116.9145,1025855
2017-06-18,116.8878,118.0909,116.7302,117.0935,558000
2017-06-19,116.9224,117.52,116.8898,117.2107,512488
2017-06-20,117.1254,118.4204,117.0152,117.1756,377560
2017-06-21,117.1745,119.2512,116.9758,117.5089,848705
2017-06-22,117.2913,119.0153,117.247,117.5575,488055
2017-06-23,117.5259,117.8131,117.3801,117.6173,446161
2017-06-24,117.6622,118.299,117.2989,117.5433,1145153
2017-06-25,117.6572,119.4028,117.4271,117.5318,185242
2017-06-26,117.3279,119.0699,117.1349,117.5714,1244043
2017-06-27,117.5699,117.9455,117.4129,117.5163,547306
2017-06-28,117.2447,117.7969,117.0809,117.5963,220515
2017-06-29,117.3935,118.3672,117.3315,117.6436,1223189
2017-06-30,117.718,118.6938,117.6056,117.7959,401323
2017-07-01,117.4656,118.2022,117.3201,117.9801,1213550
2017-07-02,118.1877,118.3114,117.789,118.0377,1039224
2017-07-03,118.1437,119.0025,117.7633,117.929,1309218
2017-07-04,117.7922,119.6445,117.6646,117.8831,1418551
2017-07-05,117.9064,118.8019,117.7077,118.0039,1364753
2017-07-06,117.5678,119.4353,117.3561,117.6747,991698
2017-07-07,117.6518,118.5668,117.4718,117.6255,667937
2017-07-08,117.8128,119.3103,117.2168,117.4855,515013
2017-07-09,117.435,118.1455,117.3439,117.4137,1250770
2017-07-10,117.5009,119.2263,117.2845,117.3962,629966
2017-07-11,117.202,118.3615,117.0415,117.4054,853351
2017-07-12,117.5336,118.3767,117.2023,117.4479,1163519
2017-07-13,117.316,118.0233,117.117,117.4981,627261
2017-07-14,117.8266,118.6227,117.3141,117.4372,836655
2017-07-15,117.3412,119.0173,117.1372,117.3286,874024
2017-07-16,117.1618,117.6843,117.0435,117.4026,1037767
2017-07-17,117.715,118.259,117.0456,117.3155,1082714
2017-07-18,117.2788,118.0605,117.239,117.3093,1066110
2017-07-19,117.0327,117.5166,116.7567,117.0645,349591
2017-07-20,116.9297,117.3556,116.6849,117.0657,1001510
